,open,high,low,close,volume,date_parsed,cont_len,cont_pol,cont_sent,date_year,date_month,date_day,sent_neg,sent_neu,sent_pos,target_variable
638,2039.21,2046.18,2030.44,2039.33,499429664.0,2014-11-13,211.5853658536585,0.12,Positive,2014,11,13,0,0,1,1
639,2039.74,2042.22,2035.2,2039.82,470705056.0,2014-11-14,213.3125,0.12,Positive,2014,11,14,0,0,1,1
640,2038.29,2043.07,2034.46,2041.32,495556288.0,2014-11-17,205.81578947368425,0.07,Positive,2014,11,17,0,0,1,1
641,2041.48,2056.08,2041.48,2051.8,485794304.0,2014-11-18,228.1919191919192,0.05,Positive,2014,11,18,0,0,1,1
642,2051.16,2052.14,2040.37,2048.72,478726752.0,2014-11-19,184.76470588235293,0.07,Positive,2014,11,19,0,0,1,0
643,2045.87,2053.84,2040.49,2052.75,467789184.0,2014-11-20,190.50632911392404,0.05,Positive,2014,11,20,0,0,1,1
644,2057.46,2071.46,2056.75,2063.5,741511872.0,2014-11-21,109.26923076923076,0.0,Positive,2014,11,21,0,0,1,1
645,2065.07,2070.17,2065.07,2069.41,493393984.0,2014-11-24,143.2941176470588,0.0,Positive,2014,11,24,0,0,1,1
646,2070.15,2074.21,2064.75,2067.03,597605120.0,2014-11-25,213.6818181818182,0.12,Positive,2014,11,25,0,0,1,0
647,2067.36,2073.29,2066.62,2072.83,517876352.0,2014-11-26,198.9655172413793,0.08,Positive,2014,11,26,0,0,1,1
648,2074.78,2075.76,2065.06,2067.56,416521408.0,2014-11-28,110.76470588235294,0.04,Positive,2014,11,28,0,0,1,0
649,2065.78,2065.78,2049.57,2053.44,564631744.0,2014-12-01,121.6086956521739,0.13,Positive,2014,12,1,0,0,1,0
650,2053.77,2068.77,2053.77,2066.55,510403936.0,2014-12-02,122.33333333333331,0.07,Positive,2014,12,2,0,0,1,1
651,2067.45,2076.28,2066.65,2074.33,546661120.0,2014-12-03,175.28,0.1,Positive,2014,12,3,0,0,1,1
652,2073.64,2077.34,2062.34,2071.92,505428768.0,2014-12-04,264.1555555555556,0.1,Positive,2014,12,4,0,0,1,0
653,2072.78,2079.47,2070.81,2075.37,504616736.0,2014-12-05,145.2051282051282,0.1,Positive,2014,12,5,0,0,1,1
654,2074.84,2075.78,2054.27,2060.31,561256448.0,2014-12-08,116.85714285714286,0.04,Positive,2014,12,8,0,0,1,0
655,2056.55,2060.6,2034.17,2059.82,545168576.0,2014-12-09,141.37735849056602,0.05,Positive,2014,12,9,0,0,1,0
656,2058.86,2058.86,2024.26,2026.14,631221120.0,2014-12-10,162.72413793103448,0.11,Positive,2014,12,10,0,0,1,0
657,2027.92,2055.53,2027.92,2035.33,544616384.0,2014-12-11,162.16,0.01,Positive,2014,12,11,0,0,1,1
658,2030.36,2032.25,2002.33,2002.33,671126400.0,2014-12-12,144.74074074074073,0.06,Positive,2014,12,12,0,0,1,0
659,2005.03,2018.69,1982.26,1989.63,683460608.0,2014-12-15,252.31034482758625,0.06,Positive,2014,12,15,0,0,1,0
660,1986.71,2016.89,1972.56,1972.74,706264960.0,2014-12-16,172.19166666666666,0.09,Positive,2014,12,16,0,0,1,0
661,1973.77,2016.75,1973.77,2012.89,671782208.0,2014-12-17,127.43333333333334,0.12,Positive,2014,12,17,0,0,1,1
662,2018.98,2061.23,2018.98,2061.23,677713024.0,2014-12-18,109.14285714285714,0.08,Positive,2014,12,18,0,0,1,1
663,2061.04,2077.85,2061.03,2070.65,820550304.0,2014-12-19,184.2549019607843,0.02,Positive,2014,12,19,0,0,1,1
664,2069.28,2078.76,2069.28,2078.54,571130624.0,2014-12-22,138.76190476190476,0.02,Positive,2014,12,22,0,0,1,1
665,2081.48,2086.73,2079.77,2082.17,483428768.0,2014-12-23,166.08,0.13,Positive,2014,12,23,0,0,1,1
666,2083.25,2087.56,2081.86,2081.88,296951200.0,2014-12-24,164.52083333333334,0.08,Positive,2014,12,24,0,0,1,0
667,2084.3,2092.7,2084.3,2088.77,296951200.0,2014-12-26,202.0,-0.01,Negative,2014,12,26,1,0,0,1
668,2087.63,2093.55,2085.75,2090.57,336886208.0,2014-12-29,188.7179487179488,0.06,Positive,2014,12,29,0,0,1,1
669,2088.49,2088.49,2079.53,2080.35,315475424.0,2014-12-30,173.58620689655172,0.09,Positive,2014,12,30,0,0,1,0
670,2082.11,2085.58,2057.94,2058.9,422132544.0,2014-12-31,272.3939393939394,0.08,Positive,2014,12,31,0,0,1,0
671,2058.9,2072.36,2046.04,2058.2,435587744.0,2015-01-02,167.9777777777778,0.09,Positive,2015,1,2,0,0,1,0
672,2054.44,2054.44,2017.34,2020.58,621869504.0,2015-01-05,215.11627906976744,0.13,Positive,2015,1,5,0,0,1,0
673,2022.15,2030.25,1992.44,2002.61,640380544.0,2015-01-06,246.8732394366197,0.07,Positive,2015,1,6,0,0,1,0
674,2005.55,2029.61,2005.55,2025.9,546558976.0,2015-01-07,169.2077922077922,0.1,Positive,2015,1,7,0,0,1,1
675,2030.61,2064.08,2030.61,2062.14,614787008.0,2015-01-08,190.6341463414634,0.07,Positive,2015,1,8,0,0,1,1
676,2063.45,2064.43,2038.33,2044.81,508986976.0,2015-01-09,142.2688172043011,0.01,Positive,2015,1,9,0,0,1,0
677,2046.13,2049.3,2022.58,2028.26,543538944.0,2015-01-12,153.7027027027027,0.08,Positive,2015,1,12,0,0,1,0
678,2031.58,2056.93,2008.25,2023.03,624200640.0,2015-01-13,150.72131147540983,0.04,Positive,2015,1,13,0,0,1,0
679,2018.4,2018.4,1988.44,2011.27,684866624.0,2015-01-14,176.6225165562914,0.09,Positive,2015,1,14,0,0,1,0
680,2013.75,2021.35,1991.47,1992.67,621963008.0,2015-01-15,198.6636363636364,0.03,Positive,2015,1,15,0,0,1,0
681,1992.25,2020.46,1988.12,2019.42,742480704.0,2015-01-16,151.98387096774192,0.07,Positive,2015,1,16,0,0,1,1
682,2020.76,2028.94,2004.49,2022.55,616621888.0,2015-01-20,135.79591836734693,0.08,Positive,2015,1,20,0,0,1,1
683,2020.19,2038.29,2012.04,2032.12,552155584.0,2015-01-21,151.9935064935065,0.1,Positive,2015,1,21,0,0,1,1
684,2034.3,2064.62,2026.38,2063.15,653642048.0,2015-01-22,169.96938775510205,0.08,Positive,2015,1,22,0,0,1,1
685,2062.98,2062.98,2050.54,2051.82,546891008.0,2015-01-23,212.22857142857143,0.07,Positive,2015,1,23,0,0,1,0
686,2050.42,2057.62,2040.97,2057.09,539970176.0,2015-01-26,193.7297297297297,0.09,Positive,2015,1,26,0,0,1,1
687,2047.86,2047.86,2019.91,2029.55,602696576.0,2015-01-27,128.87396694214877,0.08,Positive,2015,1,27,0,0,1,0
688,2032.34,2042.49,2001.49,2002.16,717223424.0,2015-01-28,152.05449591280654,0.04,Positive,2015,1,28,0,0,1,0
689,2002.45,2024.64,1989.18,2021.25,681082880.0,2015-01-29,156.01140684410646,0.05,Positive,2015,1,29,0,0,1,1
690,2019.35,2023.32,1993.38,1994.99,820550304.0,2015-01-30,210.3488372093024,0.04,Positive,2015,1,30,0,0,1,0
691,1996.67,2021.66,1980.9,2020.85,652420544.0,2015-02-02,117.73684210526316,0.04,Positive,2015,2,2,0,0,1,1
692,2022.71,2050.3,2022.71,2050.03,669646400.0,2015-02-03,191.4110429447853,0.06,Positive,2015,2,3,0,0,1,1
693,2048.86,2054.74,2036.72,2041.51,650883136.0,2015-02-04,187.94890510948903,0.08,Positive,2015,2,4,0,0,1,0
694,2043.45,2063.55,2043.45,2062.52,546894528.0,2015-02-05,148.89622641509433,0.07,Positive,2015,2,5,0,0,1,1
695,2062.28,2072.4,2049.97,2055.47,603001728.0,2015-02-06,146.81967213114754,0.1,Positive,2015,2,6,0,0,1,0
696,2053.47,2056.16,2041.88,2046.74,513780480.0,2015-02-09,170.2280701754386,0.04,Positive,2015,2,9,0,0,1,0
697,2049.38,2070.86,2048.62,2068.59,546738112.0,2015-02-10,184.0873015873016,0.01,Positive,2015,2,10,0,0,1,1
698,2068.55,2073.48,2057.99,2068.53,511007616.0,2015-02-11,157.32673267326732,0.07,Positive,2015,2,11,0,0,1,0
699,2069.98,2088.53,2069.98,2088.48,577589568.0,2015-02-12,195.57062146892656,0.09,Positive,2015,2,12,0,0,1,1
700,2088.78,2097.03,2086.7,2096.99,510418560.0,2015-02-13,130.53048780487805,0.05,Positive,2015,2,13,0,0,1,1
701,2096.47,2101.3,2089.8,2100.34,565219584.0,2015-02-17,172.2258064516129,0.06,Positive,2015,2,17,0,0,1,1
702,2099.16,2100.23,2092.15,2099.68,466127968.0,2015-02-18,122.24107142857144,-0.02,Negative,2015,2,18,1,0,0,0
703,2099.25,2102.13,2090.79,2097.45,471760544.0,2015-02-19,156.33953488372094,0.09,Positive,2015,2,19,0,0,1,0
704,2097.65,2110.61,2085.44,2110.3,630178304.0,2015-02-20,155.15748031496062,0.07,Positive,2015,2,20,0,0,1,1
705,2109.83,2110.05,2103.0,2109.66,503653216.0,2015-02-23,171.25471698113208,0.1,Positive,2015,2,23,0,0,1,0
706,2109.1,2117.94,2105.87,2115.48,507302944.0,2015-02-24,178.85915492957747,0.11,Positive,2015,2,24,0,0,1,1
707,2115.3,2119.59,2109.89,2113.86,492795808.0,2015-02-25,174.06802721088437,0.09,Positive,2015,2,25,0,0,1,0
708,2113.91,2113.91,2103.76,2110.74,511278208.0,2015-02-26,155.10135135135135,0.04,Positive,2015,2,26,0,0,1,0
709,2110.88,2112.74,2103.75,2104.5,603843456.0,2015-02-27,163.9,0.06,Positive,2015,2,27,0,0,1,0
710,2105.23,2117.52,2104.5,2117.39,524842816.0,2015-03-02,189.91592920353983,0.07,Positive,2015,3,2,0,0,1,1
711,2115.76,2115.76,2098.26,2107.78,505059072.0,2015-03-03,112.17441860465117,0.05,Positive,2015,3,3,0,0,1,0
712,2107.72,2107.72,2087.62,2098.53,510419040.0,2015-03-04,162.92045454545453,0.04,Positive,2015,3,4,0,0,1,0
713,2098.54,2104.25,2095.22,2101.04,488319360.0,2015-03-05,221.5,0.08,Positive,2015,3,5,0,0,1,1
714,2100.91,2100.91,2067.27,2071.26,663313984.0,2015-03-06,160.31313131313132,0.08,Positive,2015,3,6,0,0,1,0
715,2072.25,2083.49,2072.21,2079.43,500131872.0,2015-03-09,185.72874493927125,0.06,Positive,2015,3,9,0,0,1,1
716,2076.14,2076.14,2044.16,2044.16,625562688.0,2015-03-10,162.36220472440945,0.06,Positive,2015,3,10,0,0,1,0
717,2044.69,2050.08,2039.69,2040.24,547776128.0,2015-03-11,212.767816091954,0.08,Positive,2015,3,11,0,0,1,0
718,2041.1,2066.41,2041.1,2065.95,547397376.0,2015-03-12,155.1375,0.03,Positive,2015,3,12,0,0,1,1
719,2064.56,2064.56,2041.17,2053.4,559884480.0,2015-03-13,124.2,0.05,Positive,2015,3,13,0,0,1,0
720,2055.35,2081.41,2055.35,2081.19,549107968.0,2015-03-16,136.02105263157895,0.06,Positive,2015,3,16,0,0,1,1
721,2080.59,2080.59,2065.08,2074.28,482915200.0,2015-03-17,155.09053497942386,0.07,Positive,2015,3,17,0,0,1,0
722,2072.84,2106.85,2061.23,2099.5,642799488.0,2015-03-18,147.816,0.05,Positive,2015,3,18,0,0,1,1
723,2098.69,2098.69,2085.56,2089.27,538912768.0,2015-03-19,199.936170212766,0.06,Positive,2015,3,19,0,0,1,0
724,2090.32,2113.92,2090.32,2108.1,820550304.0,2015-03-20,138.96756756756756,0.05,Positive,2015,3,20,0,0,1,1
725,2107.99,2114.86,2104.42,2104.42,505802624.0,2015-03-23,140.16129032258064,0.13,Positive,2015,3,23,0,0,1,0
726,2103.94,2107.63,2091.5,2091.5,518017184.0,2015-03-24,183.89795918367344,0.04,Positive,2015,3,24,0,0,1,0
727,2093.1,2097.43,2061.05,2061.05,591249664.0,2015-03-25,155.19135802469137,0.05,Positive,2015,3,25,0,0,1,0
728,2059.94,2067.15,2045.5,2056.15,629338432.0,2015-03-26,151.4921875,0.06,Positive,2015,3,26,0,0,1,0
729,2055.78,2062.83,2052.96,2061.02,554212096.0,2015-03-27,148.73809523809524,0.05,Positive,2015,3,27,0,0,1,1
730,2064.11,2088.97,2064.11,2086.24,499786176.0,2015-03-30,150.07558139534885,0.1,Positive,2015,3,30,0,0,1,1
731,2084.05,2084.05,2067.04,2067.89,671221952.0,2015-03-31,217.1581196581197,0.03,Positive,2015,3,31,0,0,1,0
732,2067.63,2067.63,2048.38,2059.69,577114176.0,2015-04-01,189.6914893617021,0.04,Positive,2015,4,1,0,0,1,0
733,2060.03,2072.17,2057.32,2066.96,492594688.0,2015-04-02,141.6338028169014,0.08,Positive,2015,4,2,0,0,1,1
734,2064.87,2086.99,2056.52,2080.62,610287936.0,2015-04-06,202.02808988764045,0.07,Positive,2015,4,6,0,0,1,1
735,2080.79,2089.81,2076.1,2076.33,444401344.0,2015-04-07,141.96174863387978,0.04,Positive,2015,4,7,0,0,1,0
736,2076.94,2086.69,2073.3,2081.9,500216192.0,2015-04-08,148.78947368421052,0.07,Positive,2015,4,8,0,0,1,1
737,2081.29,2093.31,2074.29,2091.18,483774336.0,2015-04-09,186.7289156626506,0.05,Positive,2015,4,9,0,0,1,1
738,2091.51,2102.61,2091.51,2102.06,473559040.0,2015-04-10,210.9619771863118,0.06,Positive,2015,4,10,0,0,1,1
739,2102.03,2107.65,2092.33,2092.43,495736640.0,2015-04-13,180.5281690140845,0.08,Positive,2015,4,13,0,0,1,0
740,2092.28,2098.62,2083.24,2095.84,459195808.0,2015-04-14,287.19161676646706,0.11,Positive,2015,4,14,0,0,1,1
741,2097.82,2111.91,2097.82,2106.63,573306624.0,2015-04-15,190.7668393782384,0.04,Positive,2015,4,15,0,0,1,1
742,2105.96,2111.3,2100.02,2104.99,504965120.0,2015-04-16,238.03321033210327,0.1,Positive,2015,4,16,0,0,1,0
743,2102.58,2102.58,2072.37,2081.18,671368960.0,2015-04-17,207.3641304347826,0.08,Positive,2015,4,17,0,0,1,0
744,2084.11,2103.94,2084.11,2100.4,489427808.0,2015-04-20,170.7251461988304,0.05,Positive,2015,4,20,0,0,1,1
745,2102.82,2109.64,2094.38,2097.29,499610688.0,2015-04-21,140.0233918128655,0.06,Positive,2015,4,21,0,0,1,0
746,2098.27,2109.98,2091.05,2107.96,532741408.0,2015-04-22,133.1326164874552,0.06,Positive,2015,4,22,0,0,1,1
747,2107.21,2120.49,2103.19,2112.93,579433600.0,2015-04-23,89.18942731277534,0.1,Positive,2015,4,23,0,0,1,1
748,2112.8,2120.92,2112.8,2117.69,563442048.0,2015-04-24,137.1232394366197,0.1,Positive,2015,4,24,0,0,1,1
749,2119.29,2125.92,2107.04,2108.92,601573312.0,2015-04-27,115.68989547038328,0.07,Positive,2015,4,27,0,0,1,0
750,2108.35,2116.09,2094.89,2114.76,555166400.0,2015-04-28,144.67770419426049,0.1,Positive,2015,4,28,0,0,1,1
751,2112.49,2113.65,2097.41,2106.85,560514752.0,2015-04-29,124.57692307692308,0.06,Positive,2015,4,29,0,0,1,0
752,2105.52,2105.52,2077.59,2085.51,696789504.0,2015-04-30,139.73087818696885,0.04,Positive,2015,4,30,0,0,1,0
753,2087.38,2108.41,2087.38,2108.29,517351488.0,2015-05-01,201.55361596009976,0.05,Positive,2015,5,1,0,0,1,1
754,2110.23,2120.95,2110.23,2114.49,468420992.0,2015-05-04,170.16666666666666,0.07,Positive,2015,5,4,0,0,1,1
755,2112.63,2115.24,2088.46,2089.46,546268352.0,2015-05-05,111.73202614379085,0.07,Positive,2015,5,5,0,0,1,0
756,2091.26,2098.42,2067.93,2080.15,563782528.0,2015-05-06,116.5655526992288,0.04,Positive,2015,5,6,0,0,1,0
757,2079.96,2092.9,2074.99,2088.0,545155584.0,2015-05-07,108.35517970401692,0.06,Positive,2015,5,7,0,0,1,1
758,2092.13,2117.66,2092.13,2116.1,536169248.0,2015-05-08,131.03733333333332,0.03,Positive,2015,5,8,0,0,1,1
759,2115.56,2117.69,2104.58,2105.33,475660096.0,2015-05-11,137.22761194029852,0.08,Positive,2015,5,11,0,0,1,0
760,2102.87,2105.06,2085.57,2099.12,479504928.0,2015-05-12,121.39226519337016,0.05,Positive,2015,5,12,0,0,1,0
761,2099.62,2110.19,2096.04,2098.48,482084640.0,2015-05-13,153.41379310344828,0.03,Positive,2015,5,13,0,0,1,0
762,2100.43,2121.45,2100.43,2121.1,486270432.0,2015-05-14,145.45666666666668,0.04,Positive,2015,5,14,0,0,1,1
763,2122.07,2123.89,2116.79,2122.73,615096320.0,2015-05-15,123.39944903581268,0.07,Positive,2015,5,15,0,0,1,1
764,2121.3,2131.78,2120.01,2129.2,452532480.0,2015-05-18,149.2183908045977,0.05,Positive,2015,5,18,0,0,1,1
765,2129.45,2133.02,2124.5,2127.83,526865184.0,2015-05-19,149.5962962962963,0.04,Positive,2015,5,19,0,0,1,0
766,2127.79,2134.72,2122.59,2125.85,519596768.0,2015-05-20,112.1816513761468,0.05,Positive,2015,5,20,0,0,1,0
767,2125.55,2134.28,2122.95,2130.82,490181856.0,2015-05-21,125.8555133079848,0.07,Positive,2015,5,21,0,0,1,1
768,2130.36,2132.15,2126.06,2126.06,431185120.0,2015-05-22,193.5441988950276,0.06,Positive,2015,5,22,0,0,1,0
769,2125.34,2125.34,2099.18,2104.2,565730880.0,2015-05-26,154.46601941747574,0.06,Positive,2015,5,26,0,0,1,0
770,2105.13,2126.22,2105.13,2123.48,521363168.0,2015-05-27,152.97744360902254,0.07,Positive,2015,5,27,0,0,1,1
771,2122.27,2122.27,2112.86,2120.79,441847488.0,2015-05-28,145.49590163934425,0.06,Positive,2015,5,28,0,0,1,0
772,2120.66,2120.66,2104.89,2107.39,768062208.0,2015-05-29,133.0899182561308,0.07,Positive,2015,5,29,0,0,1,0
773,2108.64,2119.15,2102.54,2111.73,496321824.0,2015-06-01,125.19108280254775,0.07,Positive,2015,6,1,0,0,1,1
774,2110.41,2117.59,2099.14,2109.6,477625184.0,2015-06-02,137.6004842615012,0.06,Positive,2015,6,2,0,0,1,0
775,2110.64,2121.92,2109.61,2114.07,474052832.0,2015-06-03,116.8640350877193,0.04,Positive,2015,6,3,0,0,1,1
776,2112.35,2112.89,2093.23,2095.84,529531520.0,2015-06-04,130.11414392059552,0.06,Positive,2015,6,4,0,0,1,0
777,2095.09,2100.99,2085.67,2092.83,567359104.0,2015-06-05,133.8882175226586,0.07,Positive,2015,6,5,0,0,1,0
778,2092.34,2093.01,2079.11,2079.28,494053920.0,2015-06-08,107.06271777003484,0.04,Positive,2015,6,8,0,0,1,0
779,2079.07,2085.62,2072.14,2080.15,498462304.0,2015-06-09,126.47826086956522,0.06,Positive,2015,6,9,0,0,1,1
780,2081.12,2108.5,2081.12,2105.2,513278144.0,2015-06-10,133.69521410579344,0.06,Positive,2015,6,10,0,0,1,1
781,2106.24,2115.02,2106.24,2108.86,548636544.0,2015-06-11,96.37570621468926,0.08,Positive,2015,6,11,0,0,1,1
782,2107.43,2107.43,2091.33,2094.11,456747968.0,2015-06-12,95.37591240875912,0.07,Positive,2015,6,12,0,0,1,0
783,2091.34,2091.34,2072.49,2084.43,512029184.0,2015-06-15,123.34482758620688,0.04,Positive,2015,6,15,0,0,1,0
784,2084.26,2097.4,2082.1,2096.29,423381152.0,2015-06-16,87.46428571428571,0.08,Positive,2015,6,16,0,0,1,1
785,2097.4,2106.79,2088.86,2100.44,489365184.0,2015-06-17,93.68888888888888,0.06,Positive,2015,6,17,0,0,1,1
786,2101.58,2126.65,2101.58,2121.24,552029248.0,2015-06-18,103.00358422939068,0.05,Positive,2015,6,18,0,0,1,1
787,2121.06,2121.64,2109.45,2109.99,820550304.0,2015-06-19,136.97058823529412,0.07,Positive,2015,6,19,0,0,1,0
788,2112.5,2129.87,2112.5,2122.85,472835104.0,2015-06-22,130.37226277372264,0.08,Positive,2015,6,22,0,0,1,1
789,2123.16,2128.03,2119.89,2124.2,458723552.0,2015-06-23,95.80335731414868,0.07,Positive,2015,6,23,0,0,1,1
790,2123.65,2125.1,2108.58,2108.58,542556416.0,2015-06-24,196.5123674911661,0.06,Positive,2015,6,24,0,0,1,0
791,2109.96,2116.04,2101.78,2102.31,503689792.0,2015-06-25,111.03729603729604,0.04,Positive,2015,6,25,0,0,1,0
792,2102.62,2108.92,2095.38,2101.49,820550304.0,2015-06-26,111.1659574468085,0.07,Positive,2015,6,26,0,0,1,0
793,2098.63,2098.63,2056.64,2057.64,596336896.0,2015-06-29,106.16335540838853,0.02,Positive,2015,6,29,0,0,1,0
794,2061.19,2074.28,2056.32,2063.11,726352256.0,2015-06-30,113.55110220440882,0.06,Positive,2015,6,30,0,0,1,1
795,2067.0,2082.78,2067.0,2077.42,536482208.0,2015-07-01,109.16,0.05,Positive,2015,7,1,0,0,1,1
796,2078.03,2085.06,2071.02,2076.78,489734016.0,2015-07-02,127.89696969696968,0.03,Positive,2015,7,2,0,0,1,0
797,2073.95,2078.61,2058.4,2068.76,594511232.0,2015-07-06,138.82543103448276,0.04,Positive,2015,7,6,0,0,1,0
798,2069.52,2083.74,2044.02,2081.34,639140352.0,2015-07-07,128.0062893081761,0.07,Positive,2015,7,7,0,0,1,1
799,2077.66,2077.66,2044.66,2046.68,388666336.0,2015-07-08,114.79015918958032,0.04,Positive,2015,7,8,0,0,1,0
800,2049.73,2074.28,2049.73,2051.31,566892224.0,2015-07-09,102.67567567567568,0.05,Positive,2015,7,9,0,0,1,1
801,2052.74,2081.31,2052.74,2076.62,495269056.0,2015-07-10,116.85197934595524,0.06,Positive,2015,7,10,0,0,1,1
802,2080.03,2100.67,2080.03,2099.6,509909472.0,2015-07-13,142.28849902534114,0.06,Positive,2015,7,13,0,0,1,1
803,2099.72,2111.98,2098.18,2108.95,508384000.0,2015-07-14,125.32300884955752,0.07,Positive,2015,7,14,0,0,1,1
804,2109.01,2114.14,2102.49,2107.4,547400512.0,2015-07-15,131.15698393077875,0.07,Positive,2015,7,15,0,0,1,0
805,2110.55,2124.42,2110.55,2124.29,538689792.0,2015-07-16,131.08892617449663,0.05,Positive,2015,7,16,0,0,1,1
806,2126.8,2128.91,2119.88,2126.64,636935424.0,2015-07-17,127.7140221402214,0.05,Positive,2015,7,17,0,0,1,1
807,2126.85,2132.82,2123.65,2128.28,509967424.0,2015-07-20,113.78893740902474,0.06,Positive,2015,7,20,0,0,1,1
808,2127.55,2128.49,2115.4,2119.21,566156224.0,2015-07-21,124.59925558312656,0.06,Positive,2015,7,21,0,0,1,0
809,2118.21,2118.51,2110.0,2114.15,619434368.0,2015-07-22,116.23307291666669,0.04,Positive,2015,7,22,0,0,1,0
810,2114.16,2116.87,2098.63,2102.15,593052480.0,2015-07-23,121.29763387297632,0.05,Positive,2015,7,23,0,0,1,0
811,2102.24,2106.01,2077.09,2079.65,629186496.0,2015-07-24,132.25442834138485,0.07,Positive,2015,7,24,0,0,1,0
812,2078.19,2078.19,2063.52,2067.64,667212992.0,2015-07-27,129.13788300835654,0.04,Positive,2015,7,27,0,0,1,0
813,2070.75,2095.6,2069.09,2093.25,620626560.0,2015-07-28,128.69221411192214,0.04,Positive,2015,7,28,0,0,1,1
814,2094.7,2110.6,2094.08,2108.57,579763776.0,2015-07-29,126.28936170212766,0.04,Positive,2015,7,29,0,0,1,1
815,2106.78,2110.48,2094.97,2108.63,513199040.0,2015-07-30,140.5595463137996,0.06,Positive,2015,7,30,0,0,1,1
816,2111.6,2114.24,2102.07,2103.84,651341056.0,2015-07-31,131.67857142857142,0.08,Positive,2015,7,31,0,0,1,0
817,2104.49,2105.7,2087.31,2098.04,554008960.0,2015-08-03,126.55536626916523,0.07,Positive,2015,8,3,0,0,1,0
818,2097.68,2102.51,2088.6,2093.32,552836992.0,2015-08-04,127.26903553299492,0.06,Positive,2015,8,4,0,0,1,0
819,2095.27,2112.66,2095.27,2099.84,586582464.0,2015-08-05,118.96574225122347,0.05,Positive,2015,8,5,0,0,1,1
820,2100.75,2103.32,2075.53,2083.56,621613696.0,2015-08-06,111.27155963302752,0.04,Positive,2015,8,6,0,0,1,0
821,2082.61,2082.61,2067.91,2077.57,538228032.0,2015-08-07,126.09021113243762,0.05,Positive,2015,8,7,0,0,1,0
822,2080.98,2105.35,2080.98,2104.18,545988160.0,2015-08-10,120.65264797507788,0.04,Positive,2015,8,10,0,0,1,1
823,2102.66,2102.66,2076.49,2084.07,572683712.0,2015-08-11,128.2748344370861,0.04,Positive,2015,8,11,0,0,1,0
824,2081.1,2089.06,2052.09,2086.05,654851200.0,2015-08-12,128.0359435173299,0.06,Positive,2015,8,12,0,0,1,1
825,2086.19,2092.93,2078.26,2083.39,524653856.0,2015-08-13,128.94192634560906,0.05,Positive,2015,8,13,0,0,1,0
826,2083.15,2092.45,2080.61,2091.54,458014432.0,2015-08-14,131.27735368956743,0.05,Positive,2015,8,14,0,0,1,1
827,2089.7,2102.87,2079.3,2102.44,432682560.0,2015-08-17,157.98477157360406,0.07,Positive,2015,8,17,0,0,1,1
828,2101.99,2103.47,2094.14,2096.92,453743648.0,2015-08-18,134.64935064935065,0.07,Positive,2015,8,18,0,0,1,0
829,2095.69,2096.17,2070.53,2079.61,578300480.0,2015-08-19,145.43867403314917,0.07,Positive,2015,8,19,0,0,1,0
830,2076.61,2076.61,2035.73,2035.73,686628352.0,2015-08-20,148.00224215246638,0.02,Positive,2015,8,20,0,0,1,0
831,2034.08,2034.08,1970.89,1970.89,820550304.0,2015-08-21,124.90866510538642,0.04,Positive,2015,8,21,0,0,1,0
832,1965.15,1965.15,1867.01,1893.21,820550304.0,2015-08-24,123.84500875656742,0.04,Positive,2015,8,24,0,0,1,0
833,1898.08,1948.04,1867.08,1867.61,820550304.0,2015-08-25,123.69444444444444,0.06,Positive,2015,8,25,0,0,1,0
834,1872.75,1943.09,1872.75,1940.51,820550304.0,2015-08-26,127.50182481751824,0.05,Positive,2015,8,26,0,0,1,1
835,1942.77,1989.6,1942.77,1987.66,820550304.0,2015-08-27,117.0167890870934,0.05,Positive,2015,8,27,0,0,1,1
836,1986.06,1993.48,1975.19,1988.87,730504000.0,2015-08-28,135.89736842105262,0.03,Positive,2015,8,28,0,0,1,1
837,1986.73,1986.73,1965.98,1972.18,775156608.0,2015-08-31,140.47222222222223,0.05,Positive,2015,8,31,0,0,1,0
838,1970.09,1970.09,1903.07,1913.85,820550304.0,2015-09-01,125.6297619047619,0.05,Positive,2015,9,1,0,0,1,0
839,1916.52,1948.91,1916.52,1948.86,745239040.0,2015-09-02,99.86122881355932,0.06,Positive,2015,9,2,0,0,1,1
840,1950.79,1975.01,1944.72,1951.13,642895104.0,2015-09-03,122.8676056338028,0.04,Positive,2015,9,3,0,0,1,1
841,1947.76,1947.76,1911.21,1921.22,675811648.0,2015-09-04,122.95147928994083,0.04,Positive,2015,9,4,0,0,1,0
842,1927.3,1970.42,1927.3,1969.41,704348736.0,2015-09-08,137.5693717277487,0.05,Positive,2015,9,8,0,0,1,1
843,1971.45,1988.63,1937.88,1942.04,703961664.0,2015-09-09,112.06543075245364,0.04,Positive,2015,9,9,0,0,1,0
844,1941.59,1965.29,1937.19,1952.29,678267456.0,2015-09-10,133.0060753341434,0.06,Positive,2015,9,10,0,0,1,1
845,1951.45,1961.05,1939.19,1961.05,599817920.0,2015-09-11,134.4022842639594,0.06,Positive,2015,9,11,0,0,1,1
846,1963.06,1963.06,1948.27,1953.03,564066048.0,2015-09-14,138.56586826347305,0.06,Positive,2015,9,14,0,0,1,0
847,1955.1,1983.19,1954.3,1978.09,558803072.0,2015-09-15,133.31422505307856,0.03,Positive,2015,9,15,0,0,1,1
848,1978.02,1997.26,1977.93,1995.31,606996224.0,2015-09-16,138.12891113892366,0.05,Positive,2015,9,16,0,0,1,1
